Train_No,Journey_Duration_Hours,Total_Distance,Number_of_Stops
97322,0.9333333333333333,33,17
97323,0.9666666666666667,33,17
97324,0.9333333333333333,33,17
97325,0.9333333333333333,33,17
97326,0.9333333333333333,33,17
97327,0.9833333333333333,33,17
97328,0.9333333333333333,33,17
97329,0.9333333333333333,33,17
97330,0.9833333333333333,33,17
97331,0.95,33,17
97332,0.9666666666666667,33,17
97333,0.9333333333333333,33,17
97334,0.9666666666666667,33,17
97335,0.9333333333333333,33,17
97336,0.9666666666666667,33,17
97337,0.95,33,17
97338,0.95,33,17
97339,0.9166666666666666,33,17
97340,0.9666666666666667,33,17
97341,0.9166666666666666,33,17
97342,0.9666666666666667,33,17
97343,0.9666666666666667,33,17
97344,0.9666666666666667,33,17
97345,0.95,33,17
97346,0.9666666666666667,33,17
97347,1.0,33,17
97348,1.0,33,17
97349,0.9333333333333333,33,17
97350,0.9833333333333333,33,17
97351,0.9333333333333333,33,17
97352,0.9666666666666667,33,17
97353,0.9166666666666666,33,17
97354,0.9666666666666667,33,17
97355,0.9333333333333333,33,17
97356,0.9666666666666667,33,17
97357,0.9333333333333333,33,17
97358,0.9666666666666667,33,17
97359,0.9333333333333333,33,17
97360,0.9666666666666667,33,17
97361,1.0,33,17
97362,0.9833333333333333,33,17
97363,0.9333333333333333,33,17
97364,0.9666666666666667,33,17
97365,0.9333333333333333,33,17
97366,0.9666666666666667,33,17
97367,0.9333333333333333,33,17
97368,0.9666666666666667,33,17
97369,0.9166666666666666,33,17
97370,0.9833333333333333,33,17
97371,0.9333333333333333,33,17
97372,0.9666666666666667,33,17
97373,0.95,33,17
97374,0.9666666666666667,33,17
97375,0.6333333333333333,24,10
97376,0.9666666666666667,33,17
97377,0.9333333333333333,33,17
97378,0.9833333333333333,33,17
97379,0.9333333333333333,33,17
97380,0.9666666666666667,33,17
97381,0.9333333333333333,33,17
97382,0.95,33,17
97383,0.95,33,17
97384,0.6333333333333333,24,10
97385,0.9333333333333333,33,17
97386,0.9666666666666667,33,17
97387,0.9333333333333333,33,17
97388,0.95,33,17
97389,0.9333333333333333,33,17
97390,0.95,33,17
97391,0.9333333333333333,33,17
97392,0.95,33,17
97393,0.9333333333333333,33,17
97394,0.9666666666666667,33,17
97395,0.9333333333333333,33,17
97396,0.95,33,17
97397,0.9333333333333333,33,17
97398,0.9666666666666667,33,17
97399,0.9666666666666667,33,17
97400,0.9166666666666666,33,17
97401,0.95,33,17
97402,0.95,33,17
97403,0.9333333333333333,33,17
97404,0.9833333333333333,33,17
97405,0.9333333333333333,33,17
97406,0.6333333333333333,24,10
97407,0.9333333333333333,33,17
97408,0.9666666666666667,33,17
97409,0.65,24,10
97410,0.6666666666666666,24,10
97411,0.9166666666666666,33,17
97412,0.9833333333333333,33,17
97413,0.95,33,17
97414,0.9666666666666667,33,17
97415,0.6333333333333333,24,10
97416,0.9833333333333333,33,17
97417,0.9333333333333333,33,17
97418,0.95,33,17
97419,0.9333333333333333,33,17
97420,0.65,24,10
97421,0.9333333333333333,33,17
97422,0.9666666666666667,33,17
97423,0.9166666666666666,33,17
97424,0.6333333333333333,24,10
97425,0.9166666666666666,33,17
97426,0.9666666666666667,33,17
97427,0.9166666666666666,33,17
97428,0.9666666666666667,33,17
97429,0.65,24,10
97430,0.65,24,10
97431,0.9166666666666666,33,17
97432,0.9666666666666667,33,17
97433,0.9333333333333333,33,17
97434,1.0,33,17
97435,0.9166666666666679,33,17
97436,0.9666666666666667,33,17
97437,0.9333333333333336,33,17
97438,0.9666666666666667,33,17
97439,0.9333333333333336,33,17
97440,0.9833333333333333,33,17
97441,0.9166666666666679,33,17
97442,0.65,24,10
97444,0.9833333333333333,33,16
97445,0.9333333333333336,33,16
97446,0.9666666666666667,33,16
97501,0.5666666666666667,19,12
97502,0.6166666666666667,19,12
97503,0.5666666666666667,19,12
97504,0.6166666666666667,19,12
97601,0.4666666666666667,15,10
97602,0.5,15,10
97603,0.4666666666666667,15,10
97604,0.5,15,10
97605,0.4666666666666667,15,10
97606,0.5,15,10
97607,0.4666666666666667,15,10
97608,0.5,15,10
97609,0.5,15,10
97610,0.5,15,10
97611,0.4666666666666667,15,10
97612,0.5166666666666667,15,10
97613,0.4666666666666667,15,10
97614,0.5166666666666667,15,10
97615,0.5166666666666667,15,10
97616,0.5,15,10
97617,0.48333333333333334,15,10
97618,0.5,15,10
97619,0.5,15,10
97620,0.5,15,10
97621,0.4666666666666667,15,10
97622,0.5,15,10
97623,0.4666666666666667,15,10
97624,0.48333333333333334,15,10
97625,0.4666666666666667,15,10
97626,0.5,15,10
97627,0.4666666666666667,15,10
97628,0.5,15,10
97629,0.4666666666666667,15,10
97630,0.5,15,10
97631,0.4666666666666667,15,10
97632,0.5,15,10
97633,0.48333333333333334,15,10
97634,0.5166666666666667,15,10
97635,0.4666666666666667,15,10
97636,0.5,15,10
97637,0.48333333333333334,15,10
97638,0.5,15,10
97639,0.4666666666666667,15,10
97640,0.5166666666666667,15,10
97641,0.4666666666666667,15,10
97642,0.5166666666666667,15,10
97643,0.466666666666665,15,10
97644,0.5,15,10
97645,0.48333333333333334,15,10
97646,0.5,15,10
97647,0.48333333333333334,15,10
97648,0.5,15,10
97649,0.48333333333333334,15,10
97651,0.48333333333333334,15,10
97653,0.48333333333333334,15,10
97655,0.4833333333333343,15,10
98000,1.2833333333333334,49,2
98001,1.2833333333333334,49,2
98002,1.2833333333333334,49,2
98003,1.2833333333333334,49,2
98004,1.2833333333333334,49,2
98005,1.2833333333333334,49,2
98006,1.2833333333333334,49,2
98007,1.2833333333333334,49,2
98008,1.2833333333333334,49,2
98009,1.2833333333333334,49,2
98010,1.2833333333333334,49,2
98011,1.2833333333333334,49,2
98012,1.2833333333333334,49,2
98013,0.5166666666666667,20,2
98014,1.2833333333333334,49,2
98015,1.2833333333333334,49,2
98016,1.3,49,2
98017,1.2833333333333334,49,2
98018,1.0,39,2
98019,1.2833333333333334,49,2
98020,1.3,49,2
98021,0.5,20,2
98022,1.3,49,2
98023,1.2833333333333334,49,2
98024,1.2833333333333334,49,2
98025,1.2833333333333334,49,2
98026,0.9833333333333333,39,2
98027,1.2833333333333334,49,2
98028,1.2833333333333334,49,2
98029,1.2833333333333334,49,2
98030,1.2833333333333334,49,2
98031,1.0333333333333334,39,2
98032,0.9833333333333333,39,2
98033,1.2833333333333334,49,2
98034,1.2833333333333334,49,2
98035,1.3,49,2
98036,1.2833333333333334,49,2
98037,1.3333333333333333,49,2
98038,1.2833333333333334,49,2
98039,1.2833333333333334,49,2
98040,0.9833333333333333,39,2
98041,1.2833333333333334,49,2
98042,1.2833333333333334,49,2
98043,1.2833333333333334,49,2
98044,1.3,49,2
98045,1.2833333333333334,49,2
98046,1.3,49,2
98047,1.2833333333333334,49,2
98048,1.2833333333333334,49,2
98049,1.2833333333333334,49,2
98050,1.2833333333333334,49,2
98051,0.9833333333333333,39,2
98052,1.2833333333333334,49,2
98053,1.2833333333333334,49,2
98054,1.2833333333333334,49,2
98055,1.3,49,2
98056,1.3166666666666667,49,2
98057,1.3,49,2
98058,1.2833333333333334,49,2
98059,1.2833333333333334,49,2
98060,1.2833333333333334,49,2
98061,1.2833333333333334,49,2
98062,1.2833333333333334,49,2
98063,1.3,49,2
98064,1.2833333333333334,49,2
98065,1.2833333333333334,49,2
98066,1.3,49,2
98067,1.2833333333333334,49,2
98068,1.2833333333333334,49,2
98069,1.2833333333333334,49,2
98070,1.2833333333333334,49,2
98071,1.2833333333333334,49,2
98072,1.2833333333333334,49,2
98073,1.2833333333333334,49,2
98074,1.2833333333333334,49,2
98075,1.3333333333333333,49,2
98076,1.2833333333333334,49,2
98077,1.2833333333333334,49,2
98078,1.35,49,2
98079,1.2833333333333334,49,2
98080,1.3333333333333333,49,2
98081,1.2833333333333334,49,2
98082,1.3,49,2
98083,1.0,39,2
98084,1.3,49,2
98085,1.2833333333333334,49,2
98087,1.2833333333333334,49,2
98088,1.2833333333333334,49,2
98089,1.2833333333333334,49,2
98090,1.2833333333333334,49,2
98091,1.2833333333333334,49,2
98092,1.2833333333333334,49,2
98093,1.3,49,2
98094,1.2833333333333334,49,2
98095,1.3,49,2
98096,1.2833333333333334,49,2
98097,1.2833333333333334,49,2
98098,1.2833333333333334,49,2
98099,1.2833333333333334,49,2
98100,1.2833333333333334,49,2
98101,1.2833333333333334,49,2
98102,1.2833333333333334,49,2
98103,1.0,39,2
98104,1.2833333333333334,49,2
98105,1.2833333333333334,49,2
98106,1.3,49,2
98107,1.2833333333333334,49,2
98108,1.3333333333333333,49,2
98109,1.3166666666666667,49,2
98110,1.2833333333333334,49,2
98111,1.3,49,2
98112,1.2833333333333334,49,2
98113,1.2833333333333334,49,2
98114,1.2833333333333334,49,2
98115,1.2833333333333334,49,2
98116,1.2833333333333334,49,2
98117,1.2833333333333334,49,2
98118,1.3166666666666667,49,2
98119,1.3,49,2
98120,1.3,49,2
98121,1.2833333333333334,49,2
98122,1.3,49,2
98123,1.2833333333333334,49,2
98124,1.3166666666666667,49,2
98125,1.2833333333333334,49,2
98126,1.3,49,2
98127,1.2833333333333334,49,2
98128,1.2833333333333334,49,2
98129,1.2833333333333334,49,2
98130,1.2833333333333334,49,2
98131,1.3166666666666667,49,2
98132,1.3166666666666667,49,2
98133,1.05,39,2
98134,1.0166666666666666,39,2
98135,1.3333333333333333,49,2
98136,1.3166666666666667,49,2
98137,1.3,49,2
98138,1.3,49,2
98139,1.2833333333333334,49,2
98140,1.35,49,2
98141,1.2833333333333334,49,2
98142,1.3166666666666667,49,2
98143,1.0,39,2
98144,0.9833333333333333,39,2
98145,1.3,49,2
98146,1.2833333333333334,49,2
98147,1.2833333333333334,49,2
98148,1.2833333333333334,49,2
98149,1.0,39,2
98150,1.2833333333333334,49,2
98151,1.3166666666666667,49,2
98152,1.2833333333333334,49,2
98153,1.3,49,2
98154,1.2833333333333334,49,2
98155,1.3,49,2
98156,1.2833333333333334,49,2
98157,1.3,49,2
98158,1.2833333333333334,49,2
98159,1.2833333333333334,49,2
98160,1.3166666666666667,49,2
98161,1.2833333333333334,49,2
98162,1.3,49,2
98163,1.3166666666666667,49,2
98164,1.3,49,2
98165,1.2833333333333334,49,2
98166,0.5,20,2
98167,1.0,39,2
98168,1.3166666666666667,49,2
98169,1.2833333333333334,49,2
98170,1.3,49,2
98171,1.3,49,2
98172,1.3,49,2
98173,0.9833333333333333,39,2
98174,1.3,49,2
98175,1.3,49,2
98176,1.3,49,2
98177,1.0,39,2
98178,1.3,49,2
98179,1.3,49,2
98180,1.2833333333333334,49,2
98181,1.0,39,2
98182,1.3,49,2
98183,1.2833333333333334,49,2
98184,1.2833333333333334,49,2
98185,1.2833333333333334,49,2
98186,1.3,49,2
98187,1.0,39,2
98188,1.2833333333333334,49,2
98189,1.2833333333333334,49,2
98190,1.2833333333333334,49,2
98191,1.2833333333333334,49,2
98192,1.3000000000000007,49,2
98193,1.3,49,2
98194,1.283333333333335,49,2
98195,1.3166666666666667,49,2
98196,0.25,10,2
98197,1.3,49,2
98198,1.3000000000000007,49,2
98199,1.3,49,2
98200,0.5,20,2
98201,1.3,49,2
98202,1.3000000000000007,49,2
98203,1.2833333333333334,49,2
98204,1.3333333333333321,49,2
98205,1.2833333333333334,49,2
98207,1.283333333333335,49,2
98208,0.25,10,2
98209,1.283333333333335,49,2
98211,1.283333333333335,49,2
98213,1.283333333333335,49,2
98214,0.25,10,2
98215,1.3000000000000007,49,2
98300,1.0666666666666667,38,2
98301,1.0666666666666667,38,2
98302,1.0666666666666667,38,2
98303,1.05,38,2
98304,1.0666666666666667,38,2
98305,1.05,38,2
98306,1.0666666666666667,38,2
98307,1.1,38,2
98308,1.0666666666666667,38,2
98309,0.7666666666666667,28,2
98310,1.0666666666666667,38,2
98311,1.05,38,2
98312,1.05,38,2
98313,1.05,38,2
98314,1.05,38,2
98315,1.05,38,2
98316,1.05,38,2
98317,1.05,38,2
98318,1.05,38,2
98319,1.05,38,2
98320,1.05,38,2
98321,0.7666666666666667,28,2
98322,1.05,38,2
98323,1.0833333333333333,38,2
98324,1.05,38,2
98325,1.05,38,2
98326,1.05,38,2
98327,1.05,38,2
98328,1.0833333333333333,38,2
98329,0.8,28,2
98330,1.05,38,2
98331,1.05,38,2
98332,1.05,38,2
98333,1.05,38,2
98334,0.75,28,2
98335,1.0833333333333333,38,2
98336,1.0833333333333333,38,2
98337,1.05,38,2
98338,0.75,28,2
98339,1.0666666666666667,38,2
98340,0.75,28,2
98341,1.05,38,2
98342,1.0666666666666667,38,2
98343,1.05,38,2
98344,1.05,38,2
98345,1.0666666666666667,38,2
98346,1.05,38,2
98347,1.05,38,2
98348,1.05,38,2
98349,1.0666666666666667,38,2
98350,1.0666666666666667,38,2
98351,1.0666666666666667,38,2
98352,1.0666666666666667,38,2
98353,1.0833333333333333,38,2
98354,1.05,38,2
98355,0.7666666666666667,28,2
98356,1.05,38,2
98357,1.05,38,2
98358,1.05,38,2
98359,1.05,38,2
98360,1.0666666666666667,38,2
98361,1.05,38,2
98362,1.0666666666666667,38,2
98363,1.05,38,2
98364,0.8,28,2
98365,1.0666666666666667,38,2
98366,1.05,38,2
98367,0.7666666666666667,28,2
98368,1.0833333333333333,38,2
98369,1.05,38,2
98370,1.0666666666666667,38,2
98371,1.05,38,2
98372,1.1166666666666667,38,2
98373,1.0666666666666667,38,2
98374,1.0666666666666667,38,2
98375,1.0833333333333333,38,2
98376,1.05,38,2
98377,1.05,38,2
98378,1.0833333333333333,38,2
98379,1.0666666666666667,38,2
98380,1.1,38,2
98381,1.0833333333333333,38,2
98382,1.05,38,2
98384,0.75,28,2
98386,1.05,38,2
98388,1.1166666666666667,38,2
98390,1.0666666666666667,38,2
98392,1.05,38,2
98394,1.05,38,2
98500,0.8,28,2
98501,0.7833333333333333,28,2
98502,0.8,28,2
98503,0.8,28,2
98504,0.8,28,2
98505,0.7833333333333333,28,2
98506,0.8,28,2
98507,0.48333333333333334,19,2
98508,0.8,28,2
98509,0.8,28,2
98510,0.8,28,2
98511,0.7833333333333333,28,2
98512,0.8,28,2
98513,0.8,28,2
98514,0.5,19,2
98515,0.7833333333333333,28,2
98516,0.8,28,2
98517,0.7833333333333333,28,2
98518,0.8,28,2
98519,0.8,28,2
98520,0.8,28,2
98521,0.8,28,2
98522,0.8,28,2
98523,0.7833333333333333,28,2
98524,0.8166666666666667,28,2
98525,0.7833333333333333,28,2
98526,0.8166666666666667,28,2
98527,0.48333333333333334,19,2
98528,0.8,28,2
98529,0.7833333333333333,28,2
98530,0.8,28,2
98531,0.7833333333333333,28,2
98532,0.8,28,2
98533,0.7833333333333333,28,2
98535,0.7833333333333333,28,2
98537,0.7833333333333333,28,2
98538,0.5,19,2
98539,0.7833333333333333,28,2
98540,0.8,28,2
98541,0.7833333333333333,28,2
98543,0.8,28,2
98544,0.8,28,2
98545,0.8166666666666667,28,2
98546,0.5,19,2
98547,0.8166666666666667,28,2
98548,0.8,28,2
98549,0.7833333333333333,28,2
98550,0.8,28,2
98551,0.8,28,2
98552,0.8,28,2
98553,0.8166666666666667,28,2
98554,0.8,28,2
98555,0.8,28,2
98556,0.8166666666666667,28,2
98557,0.7833333333333333,28,2
98558,0.5,19,2
98559,0.7833333333333333,28,2
98560,0.8,28,2
98561,0.7833333333333333,28,2
98562,0.5,19,2
98563,0.8,28,2
98564,0.8,28,2
98565,0.7833333333333333,28,2
98566,0.8,28,2
98567,0.7833333333333333,28,2
98568,0.8333333333333334,28,2
98569,0.7833333333333333,28,2
98570,0.5333333333333333,19,2
98571,0.7833333333333333,28,2
98572,0.8333333333333334,28,2
98573,0.783333333333335,28,2
98574,0.8,28,2
98575,0.783333333333335,28,2
98576,0.8,28,2
98577,0.783333333333335,28,2
98578,0.5,19,2
98580,0.5166666666666667,19,2
98600,0.6833333333333333,21,2
98601,0.7333333333333333,21,2
98602,0.6833333333333333,21,2
98603,0.7333333333333333,21,2
98604,0.6,17,2
98605,0.55,17,2
98700,0.3333333333333333,10,2
98701,0.3333333333333333,10,2
98702,0.35,10,2
98703,0.3333333333333333,10,2
98704,0.35,10,2
98705,0.3333333333333333,10,2
98706,0.35,10,2
98707,0.3333333333333333,10,2
98708,0.35,10,2
98709,0.3333333333333333,10,2
98710,0.35,10,2
98711,0.3333333333333333,10,2
98712,0.35,10,2
98713,0.3333333333333333,10,2
98714,0.35,10,2
98715,0.3333333333333333,10,2
98716,0.35,10,2
98717,0.3333333333333333,10,2
98718,0.35,10,2
98719,0.3333333333333333,10,2
98720,0.35,10,2
98721,0.3333333333333333,10,2
98722,0.35,10,2
98723,0.3333333333333333,10,2
98724,0.35,10,2
98725,0.3333333333333333,10,2
98726,0.35,10,2
98727,0.3333333333333333,10,2
98728,0.35,10,2
98729,0.3333333333333333,10,2
98730,0.35,10,2
98731,0.3333333333333333,10,2
98732,0.35,10,2
98733,0.3333333333333333,10,2
98734,0.35,10,2
98735,0.35,10,2
98736,0.35,10,2
98737,0.3333333333333333,10,2
98738,0.35,10,2
98739,0.3333333333333333,10,2
98740,0.35,10,2
98741,0.3333333333333333,10,2
98742,0.35,10,2
98743,0.3333333333333333,10,2
98744,0.35,10,2
98745,0.3333333333333333,10,2
98746,0.3333333333333333,10,2
98747,0.3333333333333333,10,2
98748,0.3333333333333333,10,2
98749,0.3333333333333333,10,2
98750,0.35,10,2
98751,0.3333333333333333,10,2
98752,0.35,10,2
98753,0.3333333333333333,10,2
98754,0.35,10,2
98755,0.3333333333333333,10,2
98756,0.35,10,2
98757,0.3333333333333333,10,2
98758,0.35,10,2
98759,0.3333333333333333,10,2
98760,0.3333333333333333,10,2
98761,0.3333333333333333,10,2
98762,0.35,10,2
98763,0.3333333333333333,10,2
98764,0.3333333333333333,10,2
98765,0.3333333333333333,10,2
98766,0.3333333333333333,10,2
98767,0.3333333333333333,10,2
98768,0.36666666666666664,10,2
98769,0.3333333333333333,10,2
98770,0.35,10,2
98771,0.3333333333333333,10,2
98772,0.3333333333333333,10,2
98773,0.35,10,2
98774,0.3333333333333333,10,2
98775,0.3333333333333333,10,2
98776,0.3333333333333333,10,2
98777,0.3333333333333333,10,2
98778,0.3333333333333333,10,2
98779,0.3333333333333333,10,2
98780,0.3333333333333333,10,2
98781,0.3333333333333333,10,2
98782,0.33333333333333215,10,2
98783,0.3333333333333333,10,2
98784,0.3333333333333333,10,2
98785,0.33333333333333215,10,2
98800,0.35,10,2
98801,0.4666666666666667,10,2
98802,0.35,10,2
98803,0.4666666666666667,10,2
98804,0.35,10,2
98805,0.3333333333333333,10,2
98806,0.35,10,2
98807,0.3333333333333333,10,2
98808,0.35,10,2
98809,0.3333333333333333,10,2
98810,0.35,10,2
98811,0.3333333333333333,10,2
98812,0.35,10,2
98813,0.3333333333333333,10,2
98814,0.35,10,2
98815,0.35,10,2
98816,0.35,10,2
98817,0.3333333333333333,10,2
98818,0.35,10,2
98819,0.3333333333333333,10,2
98820,0.35,10,2
98821,0.3333333333333333,10,2
98822,0.35,10,2
98823,0.3333333333333333,10,2
98824,0.35,10,2
98825,0.3333333333333333,10,2
98826,0.36666666666666664,10,2
98827,0.3333333333333333,10,2
98828,0.35,10,2
98829,0.3333333333333333,10,2
98830,0.35,10,2
98831,0.3333333333333333,10,2
98832,0.35,10,2
98833,0.3333333333333333,10,2
98834,0.35,10,2
98835,0.36666666666666664,10,2
98836,0.35,10,2
98837,0.3333333333333333,10,2
98838,0.35,10,2
98839,0.3333333333333333,10,2
98840,0.35,10,2
98841,0.3333333333333333,10,2
98842,0.35,10,2
98843,0.3333333333333333,10,2
98844,0.35,10,2
98845,0.3333333333333333,10,2
98846,0.35,10,2
98847,0.3333333333333333,10,2
98848,0.35,10,2
98849,0.3333333333333333,10,2
98850,0.3333333333333333,10,2
98851,0.3333333333333333,10,2
98852,0.35,10,2
98853,0.3333333333333333,10,2
98854,0.35,10,2
98855,0.3333333333333333,10,2
98856,0.36666666666666664,10,2
98857,0.3333333333333333,10,2
98858,0.36666666666666664,10,2
98859,0.3333333333333333,10,2
98860,0.35,10,2
98861,0.3333333333333333,10,2
98862,0.35,10,2
98863,0.3333333333333333,10,2
98864,0.35,10,2
98865,0.36666666666666664,10,2
98866,0.35,10,2
98867,0.3333333333333333,10,2
98868,0.35,10,2
98869,0.3333333333333333,10,2
98870,0.35,10,2
98871,0.3333333333333333,10,2
98872,0.35,10,2
98873,0.36666666666666664,10,2
98874,0.36666666666666664,10,2
98875,0.3333333333333333,10,2
98876,0.3333333333333333,10,2
98877,0.3333333333333333,10,2
98878,0.3333333333333333,10,2
98879,0.35,10,2
98880,0.3333333333333333,10,2
98881,0.3333333333333333,10,2
